drive,target_m,i0,i1,dist_m,dur_s,speed_kmh,cal_scale,err_frozen,err_AI + gyro,err_AI + road,err_perfect + road,err_AI cal + road
S-Y1,1000.0,6080,7510,1104.4124494855014,143.0,27.803390336697937,1.1964433630445706,1058.9926366983302,145.47137036115592,75.85275462539356,3.8307855576679715,126.946199356642
S-Y1,1000.0,6440,7690,1049.438174172129,125.0,30.223819416157315,1.1161478050124904,996.1884662325347,397.4302757359428,111.71678172131244,5.232023109880416,3.060465778794311
S-Y1,1000.0,6620,7870,1063.4698261773765,125.0,30.627930993908446,1.1685669719038267,1035.748264985265,499.00918978779356,98.52134855783717,3.8911058756392105,64.62906672094215
S-Y1,1000.0,7241,8050,1006.4301204195026,80.89999999999998,44.78551833757986,1.0726092388213948,998.7584934644688,172.94485026041542,125.8933394621676,4.624001797906639,62.38242176620962
S-Y1,1000.0,7420,8410,1069.7461973814297,99.0,38.899861722961084,1.0831143702014563,1060.3188954203206,151.19627009301064,131.98851570326505,8.224028055930777,54.27529205450813
S-Y1,1000.0,7690,8681,1053.0469496628848,99.10000000000002,38.25397597160832,1.1126443629002851,1045.0829417073178,185.3595131929086,161.6841351266054,8.40503388251823,61.51248416980288
S-Y1,1000.0,7870,8951,1005.6640829971675,108.10000000000002,33.49112579824054,1.076746516560806,898.8504248359004,150.11764207694364,148.94740011264338,14.957580388494097,102.49990981086074
S-Y1,1000.0,8050,9220,1065.4216057859521,117.0,32.78220325495238,1.0890497740883742,804.634358879168,332.6252474161165,197.24785437243779,25.840233017791103,118.2097765442636
S-Y1,1000.0,8410,9490,1011.8417598653623,108.0,33.728058662178746,1.113954830722245,778.9181079512069,657.9352852223981,186.64820485200391,32.73335642495453,115.34067614273766
S-Y1,1000.0,8590,9760,1071.534299405841,117.0,32.97028613556434,1.139555979872611,403.33908381459577,486.79124931871667,261.7592270605467,33.80164794601916,151.36457513949728
S-Y1,1000.0,8860,9940,1011.099023303188,108.0,33.703300776772934,1.1885448027828314,36.540726214477125,742.2083211252399,248.52574785423042,30.989149495728178,104.04725373443776
S-Y1,1000.0,9220,10390,1004.3327268481553,117.0,30.902545441481703,1.1940857113510661,432.7565004729508,1075.354699853622,189.7272203450054,23.498463519473837,125.60516819365156
S-Y1,1000.0,9400,10850,1075.4584850046595,145.0,26.701038248391544,1.2395451711952257,669.2899791153819,1312.9482935637257,212.52205013247607,23.153415200655378,2.546250855660085
S-Y1,1000.0,9670,11260,1056.8351318910627,159.0,23.928342608854248,1.25,630.1330751868305,641.3683752101379,178.65020210953526,10.808540083647921,43.269465109980786
S-Y1,1000.0,9940,11530,1117.529345187022,159.0,25.30255121178163,1.25,950.07010592886,1534.616738967635,167.94243401443546,9.716371075409729,71.8071891809552
S-Y1,1000.0,10300,11710,1053.8091956009412,141.0,26.905766696194245,1.25,1043.085217239943,189.54901395156287,193.2220476248563,9.818850802924295,17.03660026870358
S-Y1,1000.0,10850,12280,1062.4594150127723,143.0,26.74723002829357,1.2393335700426282,967.426712688299,241.66113883733533,136.63072344199702,7.736070231619009,86.78470134900441
S-Y1,1000.0,11260,12460,1079.642095506626,120.0,32.38926286519878,1.082826958112498,967.2682671915788,427.84868885377995,179.5958010962434,7.193485057488588,104.62214727856642
S-Y1,1000.0,11440,12640,1084.8606076536526,120.0,32.54581822960958,1.1255908024405281,1009.2005597041109,556.387345453484,186.84184717475114,8.030123051750065,75.74348290783009
S-Y1,1000.0,11620,12820,1103.2928134598078,120.0,33.098784403794234,1.1538999968142465,962.1902561121371,415.14776063713776,120.76338448981178,4.371232116888927,31.137504787256155
S-Y1,1000.0,12190,13000,1054.3272391587743,81.0,46.858988407056636,1.1028780972225372,879.826823743334,403.4905156005876,144.49770597399353,4.059214860228571,50.785155043562995
S-Y1,1000.0,12370,13180,1044.5236534788182,81.0,46.423273487947476,1.1715667591181531,945.1527880702365,703.2285553060478,115.32479555765077,4.537667004430297,44.842041690636904
S-Y1,1000.0,12550,13360,1058.03573349607,81.0,47.02381037760311,1.2049573128561784,1036.7925465692276,625.3434613238276,99.42515393476255,4.901980185714831,98.00878438219557
S-Y1,1000.0,12820,13630,1053.5827774645695,81.0,46.82590122064754,1.1199775815761,1004.7899025115516,437.1564500247123,131.50169863564608,7.851699315501728,21.659645947918747
S-Y1,1000.0,13000,13810,1038.9644246678672,81.0,46.176196651905215,1.077335844820314,913.5577368837119,275.69984931477325,151.87865640523168,11.586529632554795,85.68195177361036
S-Y1,1000.0,13180,13990,1040.9449112949133,81.0,46.26421827977392,1.1100720923135903,815.8672429055005,545.2234083141294,167.09478185757033,10.310563749953543,69.81379559524568
S-Y1,1000.0,13360,14170,1030.4835431600823,81.0,45.79926858489255,1.144820157896491,851.5046277453699,658.6994793818199,144.0328873674051,9.151555470242087,14.786909309825408
S-Y1,1000.0,13540,14351,1032.2100183331077,81.10000000000014,45.81943361281358,1.150892273045876,969.4365069671878,892.1138614418064,99.96999663714851,9.546091904398358,42.1555189994499
S-Y1,1000.0,13720,14530,1025.936556170138,81.0,45.59718027422836,1.1395080353267946,1004.6137580243137,465.6604765339303,146.15423667143358,9.436527485191451,23.646080250902497
S-Y1,1000.0,13990,14890,1007.7439561077135,90.0,40.30975824430854,1.1347739578861102,633.5608378479913,275.15238638163135,101.41667451724777,6.398638978507702,22.048256485162906
S-Y1,1000.0,14170,15070,1021.099744185105,90.0,40.8439897674042,1.138475474150311,460.60261842484573,733.0822086470826,166.539433381252,8.218890560891584,48.24192611488939
S-Y1,1000.0,14351,15340,1104.0821843483518,98.89999999999986,40.18903805514734,1.1310843490496212,635.8560376695355,970.8343737081625,204.90719021337753,17.20734511480839,85.83832425925164
S-Y1,1000.0,14530,15430,1021.8599083888948,90.0,40.874396335555794,1.1805567165842594,732.7858223245718,1062.4432215382524,147.48586187710626,15.991104286115677,14.952077902368325
S-Y1,1000.0,14890,15900,1084.3274450091467,101.0,38.649295069632956,1.1142585481407234,869.3135595187963,812.8817676644599,246.6982689262978,15.716192609100057,149.74330660724152
S-Y1,1000.0,14980,16270,1010.1354327805802,129.0,28.18982603108596,1.1345897136958831,883.2953099496397,926.6000723333128,230.3602368969889,19.753140093472194,124.21686716068072
S-Y1,1000.0,15250,16720,1108.09469808205,147.0,27.137013014254283,1.1475717176586178,900.2926974407361,472.507169500471,215.52982345501525,2.5440445965930767,83.46405554146304
S-Y1,1000.0,15430,16900,1042.876434015774,147.0,25.539831037120997,1.1934737165434697,810.4793610673054,567.65581916138,216.94847708078365,16.696108503887785,58.11450127349378
S-Y1,1000.0,15610,17170,1033.5585828119529,156.0,23.851351911045064,1.25,574.5512696239366,566.413678849714,159.24975139314745,82.18571161805141,55.86484012370919
S-Y1,1000.0,16270,17350,1061.5031492960734,108.0,35.38343830986911,1.2492713016456267,238.78286671589797,823.6693825882824,174.88615064797048,80.67270882752669,66.30041082670849
S-Y1,1000.0,16630,17620,1037.2933110288523,99.0,37.719756764685535,1.2238833547317396,247.81122501649452,1085.6326077017034,497.93116274757307,497.93116274757307,497.93116274757307
S-Y1,1000.0,16810,18560,1115.7591131976496,175.0,22.952758900065938,1.156038384602613,219.68886527964278,1246.9754797287742,175.1751790905271,124.68896716662697,10.348680670421917
S-Y1,1000.0,17170,18740,1057.9146430465225,157.0,24.25791538195848,1.1377544832480913,43.94775446995073,953.3816939614414,151.8743549688392,41.26369758486027,21.83576986937585
S-Y1,1000.0,17350,19010,1087.266882213542,166.0,23.579281782944285,1.1126707381331244,449.1708163518552,1304.4137951181579,424.90444817627895,480.7447331538119,480.7447331538119
S-Y1,1000.0,17530,19190,1067.714957948654,166.0,23.155264148284065,1.1557549172468176,749.5942295778312,1615.9359082219507,61.36267744839778,41.446460997885076,98.48216328464527
S-Y1,1000.0,18470,19460,1086.153166795797,99.0,39.496478792574436,1.0580955125425238,898.6690865084327,350.6866792745993,64.22245053759498,10.139473735888176,6.880389944129359
S-Y1,1000.0,18650,19730,1055.5137509766646,108.0,35.183791699222155,1.0384550029016495,779.5918460997593,292.8178778566628,71.36069834903442,18.37765707687043,32.934675876589964
S-Y1,1000.0,18920,20090,1037.3675634220272,117.0,31.91900195144699,0.9654986559491305,464.05741180371575,769.228465134705,75.4862879231493,16.423118737949125,109.20115482244917
S-Y1,1000.0,19190,20360,1010.6533930995101,117.0,31.097027479984927,1.0303971292888483,715.4560767153296,860.8574807771535,65.20234406346698,22.27005033929041,35.859207153468205
S-Y1,1000.0,19370,20540,1065.3951727052518,117.0,32.78138992939236,1.0136303470248689,797.20179520054,704.4698619737218,114.58099274546747,22.62371427261653,101.37435702364976
S-Y1,1000.0,19640,20720,1079.3654946628994,108.0,35.97884982209665,1.0580204690008388,807.3114104214409,235.20192573593357,136.0012553395434,11.26766902972035,80.65753174494142
S-Y1,1000.0,20090,20990,1094.256837511406,90.0,43.77027350045624,1.0582547840480216,1017.2617247620428,1514.7640790367034,172.96848219902338,12.153753212635227,119.24176165729651
S-Y1,1000.0,20360,21260,1084.7971424433308,90.0,43.39188569773323,1.044973485554411,812.2565071934456,175.28887030373144,137.6908052472986,13.103610834399012,94.51757313185986
S-Y1,1000.0,20540,21440,1042.3122509030181,90.0,41.692490036120724,1.088252494201495,631.711022487505,406.4980306520781,155.1004403161994,11.932510231060109,75.81841601486335
S-Y1,1000.0,20720,21800,1023.1138934273222,108.0,34.1037964475774,1.1430379994774051,641.608691958472,550.1172907506284,70.20935204716447,13.162063842228468,63.69777090998858
S-Y1,1000.0,20900,22160,1031.3228940067129,126.0,29.466368400191797,1.1580462486113137,781.5477660232137,1106.420633542799,28.54690741007258,22.780047727637285,191.09102873743942
S-Y1,1000.0,21170,22520,1049.6154997464946,135.0,27.989746659906523,1.117182077479775,802.9240973390163,709.5027710467502,362.2069145571047,32.52828920772288,487.8757011873144
S-Y1,1000.0,21350,22790,1072.1238390859035,144.0,26.803095977147585,1.1490467146215413,837.5518817525655,637.8815696991,476.46002888506456,31.68422922772055,476.46002888506456
S-Y1,1000.0,21620,22970,1092.4097066290415,135.0,29.130925510107772,1.135505983917788,879.7806314319953,507.06420366293264,480.36971516253533,37.641599285045835,480.36971516253533
S-Y1,1000.0,22070,23860,1022.7959027786346,179.0,20.570196927391535,0.9736829680023634,627.8494835098155,743.476726928248,484.6252298193835,28.56296707281363,484.6252298193835
S-Y1,1000.0,22430,24480,1012.009578932084,205.0,17.771875532465863,0.8788863665403139,764.084430987234,760.7147449714286,495.59378544959407,7.272021950594435,393.5725310691571
S-Y1,1000.0,22700,24750,1018.2437350783875,205.0,17.881353396498515,0.8,882.9780196257893,658.2047968161747,264.5154739541557,7.514899697789598,412.4145507347273
S-Y1,1000.0,22880,25140,1037.199611504042,226.0,16.521763723073235,0.8,658.008186766486,768.4255787355191,202.60331044947262,11.660985656464513,231.13216676949142
S-Y1,1000.0,23860,25411,1042.4998053704476,155.10000000000036,24.19728755211865,0.9939987424638518,489.84642961969723,610.4951470863374,225.24502378164482,9.608978713411682,230.2007870079306
S-Y1,1000.0,24040,25590,1014.8472169938141,155.0,23.570645039856327,1.25,604.7299232686051,1068.8780401958863,172.4508237768252,8.989412489095047,39.758197123491776
S-Y1,1000.0,24750,25950,1102.5835698241717,120.0,33.077507094725156,1.25,712.508939811411,1200.6235571628524,127.46270331763444,17.320099856889467,113.80099726229935
S-Y1,1000.0,25140,26130,1043.4532406552134,99.0,37.943754205644126,1.25,394.2856131014385,600.84399230965,193.9734416542811,23.42379533596669,17.592230558484957
S-Y1,1000.0,25320,26310,1018.8136805179893,99.0,37.047770200654156,1.1782024218529152,502.2922892685957,880.0965634598807,200.53554015533905,35.110187989631115,60.34482154954094
S-Y1,1000.0,25590,26580,1011.2692228171691,99.0,36.773426284260694,1.1895129065323562,740.177725531332,1250.7045607399527,149.75309343961155,55.33305539547509,5.759071868645374
S-Y1,1000.0,25860,26940,1013.7070887358204,108.0,33.79023629119402,1.1396394564503314,582.3610835409083,439.1527244211122,42.567230066558245,44.03101154016018,71.28979048274245
S-Y1,1000.0,26130,27120,1006.0022835983618,99.0,36.58190122175861,1.17157855754779,298.6238508278046,755.5641788594553,7.093976600596041,55.98302402557924,188.60663866520318
S-Y1,1000.0,26310,27300,1156.862882944035,99.0,42.06774119796491,1.1664989405878061,683.8258344743175,1727.9947323277079,103.49271999923096,39.51543965256792,78.92963386569299
S-Y1,1000.0,26580,27570,1009.787001519071,99.0,36.71952732796622,1.172196074284937,856.6615691136922,1185.6583261982837,123.39628799201107,23.030961572295748,30.393119024926335
S-Y1,1000.0,26940,27840,1009.4179915159257,90.0,40.37671966063703,1.0352270761063949,969.2031810132428,718.9100017027203,144.92282969934163,4.5639669502347235,114.83355267623365
S-Y1,1000.0,27120,28020,1061.690484082108,90.0,42.46761936328432,0.9900708403678629,983.581835388024,437.29891881926903,172.9882404433145,5.594015705957516,181.8293394306931
S-Y1,1000.0,27210,28110,1026.0512172378876,90.0,41.042048689515504,0.9958352812232811,956.1970958791309,426.16815639293765,161.4078643324845,6.279621525860502,165.01818671859053
S-Y1,1000.0,27390,28470,1021.387921074951,108.0,34.046264035831705,1.078241088227368,939.8301257579861,452.41146304088846,46.75875115676532,28.571110499951743,21.904006992550606
S-Y1,1000.0,27840,28830,1024.32376961517,99.0,37.24813707691528,1.0683559509868812,700.1487950870421,375.1595408549562,146.36061340180603,49.64773357671801,84.98634114706353
S-Y1,1000.0,28020,29280,1005.3268346057448,126.0,28.72362384587842,1.1072817407699107,608.3958636190594,519.6891922540349,150.05913064504227,47.192233723249984,61.019316944795406
S-Y1,1000.0,28110,29550,1082.0752945340064,144.0,27.05188236335016,1.1468236658873325,452.54467076893263,597.161955261561,101.54131573889737,46.07751964464817,49.19066536143816
S-Y1,1000.0,28380,29821,1001.7928713442234,144.10000000000036,25.02744161581676,1.1593809439748688,240.4685985943847,696.9074739388155,78.86282688693173,25.307220195445094,71.42289708217127
S-Y1,1000.0,28740,30090,1023.0881244344891,135.0,27.282349984919712,1.0517665379280605,645.5113282495975,1554.1710083725159,64.9052005073427,6.01441106962429,16.04778642678889
S-Y1,1000.0,29100,30440,1025.845394056625,134.0,27.560025511969034,1.1330245401891417,970.0720822748582,1184.4900292709474,115.27600937296653,6.689042557957024,7.194481145134644
S-Y1,1000.0,29460,30800,1049.342273297516,134.0,28.191284954261622,1.0433392951862117,931.5714861480078,215.01496064822746,12.708848305737558,13.020624314985609,33.212565679474125
S-Y1,1000.0,29821,30980,1064.5693472756102,115.89999999999964,33.06686497145996,1.0732310593216283,951.3612661163776,898.7225148151152,20.223598761349507,13.612809784417733,100.1134171568077
S-Y1,1000.0,30090,31250,1043.8193769056052,116.0,32.3943944556912,1.0372073189666993,945.101369162874,388.6140855979056,36.052156053119674,12.044983551254116,76.13373151342392
S-Y1,1000.0,30440,31730,1007.7865653955232,129.0,28.124276243595997,1.1200284248395287,973.2484995416845,1160.0768569903985,92.80540441522145,20.607967821523083,227.1396399309805
S-Y1,1000.0,30710,32180,1109.2605466539826,147.0,27.165564407852635,1.0811096295301719,1019.5480825255873,227.24174123577828,9.347723913021687,11.265426350832698,83.93393158297445
S-Y1,1000.0,30980,32360,1055.9724452059672,138.0,27.547107266242623,0.9658503083624552,916.9971952772313,495.6812264383294,119.30135215291514,8.661233051404334,151.48491044060984
S-Y1,1000.0,31160,32450,1037.137071360652,129.0,28.943360130994943,0.9735382547166336,935.0668907238121,583.4129587531967,156.02888436930243,8.225475772065948,179.10551413614294
S-Y1,1000.0,31730,32630,1023.3987712747839,90.0,40.935950850991354,0.9082433988040199,942.3987284830612,109.58487190642109,180.5770068370729,4.497083336373984,255.54049524526283
S-Y1,1000.0,32180,32810,1017.9403219243504,63.0,58.16801839567717,1.1425863140905073,760.4112534655794,400.0744607750329,233.74742005566523,8.216217941517302,123.83843422416808
S-Y1,1000.0,32360,32990,1076.188961929165,63.0,61.49651211023801,1.154997701663131,892.1236523673465,884.9757140502874,318.4974007535591,10.410843246931453,204.17119767637533
S-Y1,1000.0,32450,33080,1092.9284094603827,63.0,62.453051969164726,1.1577073941695453,936.234074913387,846.0981076825452,323.13159563304356,9.81312873393883,210.2539335865886
S-Y1,1000.0,32630,33260,1137.6814538987492,63.0,65.01036879421424,1.241259824011581,1004.080503466917,1074.3668373133742,287.37144276138565,5.969698394223846,89.58611402957415
S-Y1,1000.0,32810,33440,1154.4736170537653,63.0,65.96992097450088,1.25,932.948956019556,458.36962813298226,239.48672168534515,4.634502142356175,14.128518050186589
S-Y1,1000.0,32900,33530,1156.8113859591904,63.0,66.1035077690966,1.25,923.8218690559829,1081.101825828854,206.99606292039527,5.165999585607798,25.55825727734376
S-Y1,1000.0,33080,33710,1161.4667866685995,63.0,66.36953066677711,1.25,930.2554075754218,1201.6033908575148,146.3924874955701,8.309796625583107,105.74635911090135
S-Y1,1000.0,33170,33800,1165.9363661864263,63.0,66.62493521065294,1.25,932.4076221597883,1115.316926325287,144.09878938046015,7.110770261063506,109.49088197534594
S-Y1,1000.0,33350,33980,1071.7122705237562,63.0,61.24070117278607,1.25,934.9011157296435,1071.9441243701037,177.1868049639817,8.17463944929695,45.27145045273494
S-Y1,1000.0,33440,34610,1047.3535669901503,117.0,32.226263599696935,1.25,970.1818371523265,1024.2341183928556,138.4000338761474,6.79521372351207,69.93690239652283
S-Y1,1000.0,33620,34880,1075.06507447868,126.0,30.71614498510514,1.25,878.130473384673,848.7188900827614,162.74139897687115,11.448741434434641,67.1496360985488
S-Y1,1000.0,33710,34970,1047.599423286465,126.0,29.931412093899002,1.25,859.4633954454694,761.0659903910943,166.53415454336889,12.569081195153778,56.45625198047059
S-Y1,1000.0,33890,35150,1052.481276997598,126.0,30.070893628502798,1.25,887.9460864614215,939.4560964417848,147.47356900327412,10.080602417934333,81.17417097185697
S-Y1,1000.0,34430,35240,1038.7707003825744,81.0,46.167586683669974,1.2143853745742663,954.9584858436856,1167.219438015741,142.66552260215133,8.649438234496497,51.31169172549026
S-Y1,1000.0,34790,35690,1038.3042499576877,90.0,41.53216999830751,1.1701754564533982,865.8706730833273,172.3357671025477,170.8529363984055,15.647848815678229,98.10483406968028
S-Y1,1000.0,34970,35960,1057.6077282097795,99.0,38.45846284399198,1.1842431798466422,679.3571740440428,235.74515919580574,164.7049264351772,19.287590007182214,12.082330704773605
S-Y1,1000.0,35150,36230,1032.967905878104,108.0,34.43226352927013,1.135862911898147,705.9166541806417,931.158298692944,164.01452730480503,23.54473877233117,48.08398892651464
S-Y1,1000.0,35240,36410,1044.7538917504717,117.0,32.14627359232221,1.1687348863716414,846.3406580088291,1238.104537222488,102.35370580573479,25.63003472167612,53.434819469353
S-Y1,1000.0,35600,36680,1077.1096229932155,108.0,35.90365409977385,1.2123133658463008,937.6335721258082,141.50038380974632,31.141409701376894,25.78779073498071,200.4587918469047
S-Y1,1000.0,35870,36860,1041.7223782696092,99.0,37.880813755258515,1.1663916791625666,724.9115678324746,621.9856417131166,89.4034098825726,22.11259331278575,73.31239390884974
S-Y1,1000.0,36050,37040,1050.0667510224448,99.0,38.184245491725264,1.1537577531279697,686.0578908904325,838.0643796729515,103.12551529700207,23.297164519133457,46.46389093141266
S-Y1,1000.0,36320,37310,1031.221576752694,99.0,37.498966427370696,1.1548716225457272,879.2484813008399,1482.5768097715163,123.50061465531716,18.809473749458483,3.9306866035338963
S-Y1,1000.0,36680,37760,1007.7622183938001,108.0,33.592073946460005,1.0043566738610326,917.1897096851785,116.75327970262872,184.37331527418937,22.81058517518323,180.89150518451464
S-Y1,1000.0,36860,38360,1004.3120624193907,150.0,24.103489498065375,1.0199449876949784,728.6326808961153,379.2618917806317,175.80910121275699,12.263239444490765,161.845910586497
S-Y1,1000.0,37040,38950,1013.5733037596001,191.0,19.10399944258932,1.0691638994181585,622.4669816537985,786.6744015064096,208.96958285338667,17.34431181568624,177.2043840857842
S-Y1,1000.0,37310,39310,1067.3563563067073,200.0,19.212414413520733,1.1255386397553127,815.4060915810877,827.1260090793078,176.88722113311917,8.754356613013504,67.63552355683201
S-Y1,1000.0,37670,39670,1014.9744661689474,200.0,18.26954039104105,1.1988887361769058,739.9560334749193,1033.7809461929533,173.7173202348873,12.065200164391458,39.013764471008685
S-Y1,1000.0,38270,39940,1049.7120181689534,167.0,22.628522547354684,1.25,845.6960559099094,98.89955511223089,254.76384211353044,23.54400144189509,62.51073160062023
S-Y1,1000.0,38950,40300,1028.4471974826738,135.0,27.42525859953797,1.1640990377783709,682.0240606408588,615.117860668185,268.9558463087899,15.869765202374522,212.40719469675034
S-Y1,1000.0,39220,40750,1001.2362786157464,153.0,23.55850067331168,1.105796392281806,475.69144350139356,516.8972873078533,237.62776068903577,8.556784953811855,201.91371414726595
S-Y1,1000.0,39580,41020,1019.1585971598106,144.0,25.478964928995268,1.1779656534030354,252.14203728315192,468.83742743968065,223.15707669361944,15.40753202619568,116.09036328990183
S-Y1,1000.0,39940,41290,1039.4275125194981,135.0,27.71806700051995,1.242352942861638,687.1454359558015,1225.892501115412,210.68865289623866,10.447018278269251,13.115338856949148
S-Y1,1000.0,40210,41560,1026.5697627389018,135.0,27.375193673037383,1.25,930.1889117187895,618.7080028757489,126.193392590857,11.907193772279019,94.67052709316411
S-Y1,1000.0,40660,41920,1011.9267015581427,126.0,28.91219147308979,1.25,879.312622553986,251.25105071122186,23.838316089338377,66.93803106394388,208.7414670206915
S-Y1,1000.0,41020,42280,1088.7266335059248,126.0,31.106475243026424,1.25,925.9368408892307,362.50142698607186,98.76979614980829,2.413799696722831,148.920350985664
S-Y1,1000.0,41200,42460,1074.6016713212011,126.0,30.70290489489146,1.25,857.443520591617,245.27147676315866,21.491485798732157,6.244584791349374,241.31480670154883
S-Y1,1000.0,41471,42640,1028.2348357255469,116.89999999999964,31.665059098477162,1.1366525959171958,850.1760970656974,1001.9640400188362,64.8824592932439,5.842594769727213,66.0619335653828
S-Y1,1000.0,41920,43110,1020.835180629525,119.0,30.88240882576714,1.1100416022670359,924.169124037423,45.946003841824734,104.36751488569189,38.199857465404236,68.36080314748897
S-Y1,1000.0,42190,43380,1111.0335619500402,119.0,33.61109935311046,1.11787919230713,680.2526207092052,610.4648526887783,230.69881269879608,48.748290582521854,126.1475513018173
S-Y1,1000.0,42460,43650,1005.2806869277847,119.0,30.411852713781723,1.017883179430061,482.7582764620109,666.0145578841434,245.04804769799244,45.92171300380138,231.5336061271781
S-Y1,1000.0,42640,44010,1021.3705501584191,137.0,26.83893416474678,1.0847524086817926,476.11482509944204,1219.8716881160597,31.34315237796532,46.16504482799358,56.64029917694012
S-Y1,1000.0,43110,44370,1064.3554058716472,126.0,30.410154453475634,1.1621329076969205,533.5007614156686,1401.5861750870458,100.90449278733699,9.377036731622109,290.8610214475919
S-Y1,1000.0,43380,44940,1112.5597779035088,156.0,25.6744564131579,1.194440144729762,273.6104712287112,1460.1881919059836,162.3821329815408,10.112238660642552,412.24802958930553
S-Y1,1000.0,43560,45030,1062.005468442403,147.0,26.008297186344564,1.25,410.7052445233018,1607.8352187208714,151.91095531367566,14.197178095601892,458.9155487149309
S-Y1,1000.0,43920,45210,1017.2432782343894,129.0,28.388184508866683,0.9697712351880899,657.2692788011724,1382.0601843882666,73.61614638020382,15.252242728535748,101.09481188822792
S-Y1,1000.0,44280,45720,1005.0930905151326,144.0,25.127327262878318,0.899145938103431,866.3626189184898,746.0180992178142,179.39589470097252,13.553169903456991,262.95699087709676
S-Y1,1000.0,44550,45990,1062.3050591949286,144.0,26.557626479873214,0.8966462684413087,868.5482350632238,566.5689544807241,184.76881332887405,13.087815246174621,268.1183325525317
S-Y1,1000.0,45030,46260,1010.1478409886622,123.0,29.565302663082797,0.9829997369849874,907.3412546271352,898.5774410211986,252.72043571990173,10.83891058205559,265.35243253751537
S-Y1,1000.0,45210,46440,1056.3293749173026,123.0,30.916957314652763,1.0793827219114973,888.963287811939,481.9060947567359,212.56692592351962,27.34914528211492,182.74319408332713
S-Y1,1000.0,45720,46620,1084.3893258929893,90.0,43.37557303571957,1.203191920102444,928.1497705313524,812.0836139421243,295.37826793044286,19.57866933165734,148.15006597009298
S-Y1,1000.0,45990,46800,1111.3062710389931,81.0,49.39138982395525,1.25,980.5599289316335,264.38644275091934,376.97053233479284,18.669303896658064,195.90432746751435
S-Y1,1000.0,46170,46890,1085.758100285646,72.0,54.2879050142823,1.25,957.3258764354548,294.73040801514145,382.86944605978016,14.19853121977462,205.4182996243861
S-Y1,1000.0,46440,47070,1111.9917851306673,63.0,63.54238772175241,1.25,984.7049803675205,673.5435786204401,380.19359831010735,6.904022041926063,210.54941053165817
S-Y1,1000.0,46620,47250,1163.6312148127035,63.0,66.49321227501163,1.25,997.5193093492219,750.5707277406059,343.2838439159566,8.08578636517057,142.13424111135626
S-Y1,1000.0,46710,47250,1004.5382424469572,54.0,66.96921616313047,1.25,843.8909444688254,220.06107701277338,285.5704734550564,7.397275623232835,107.58012294061156
S-Y1,1000.0,46890,47520,1099.7900600861904,63.0,62.845146290639455,1.25,925.8916869658901,1033.8038848597694,252.6291252356252,6.651099098938532,44.05859294495899
S-Y1,1000.0,46980,47700,1088.4076498399372,72.0,54.42038249199686,1.25,970.3594092314858,816.8224723639524,170.40193093852773,3.575174700275866,27.666971983068315
S-Y1,1000.0,47160,47970,1095.457716354853,81.0,48.68700961577124,1.25,978.1913917846797,9.996005167038463,125.3075198571694,1.1505384034116581,116.99023268289204
S-Y1,1000.0,47250,48060,1027.0526857069053,81.0,45.64678603141802,1.25,897.3565226080933,67.18355097209236,106.34447382412854,3.8886405225157783,123.38567226517075
S-Y1,1000.0,47430,48330,1026.9009733564162,90.0,41.07603893425665,1.25,942.7343100449481,791.0790300316339,146.87882080893135,6.628238835565765,73.76170064293295
S-Y1,1000.0,47610,48600,1070.1917063771398,99.0,38.91606205007781,1.25,917.8111486022078,386.6324717451179,148.38697646651943,2.659097714307208,28.433637508866
S-Y1,1000.0,47880,48870,1003.0502887097828,99.0,36.47455595308301,1.25,677.5555288787338,433.53696799162225,262.41959943592457,8.155054100819788,81.2876693337187
S-Y1,1000.0,48060,49550,1014.004156647512,149.0,24.499429288127807,1.2027655404259066,653.2650978120967,596.120369981646,180.35220628532264,2.729308849693791,75.04454814356531
S-Y1,1000.0,48240,49910,1016.8155639684701,167.0,21.919377426865225,1.162689965178419,336.9600391380945,620.0100587668001,172.3785288884853,11.19555525844608,69.77351969943862
S-Y1,1000.0,48600,50540,1018.1598827381094,194.0,18.89368854565564,1.2090617961825203,123.91333276260049,881.630569698397,9.750612971467879,19.067175153616628,205.34011198960135
S-Y1,1000.0,48780,51030,1034.5561114877346,225.0,16.552897783803754,1.2423838459594025,197.66427377889994,1261.629214429958,72.18227038282848,30.303018355059873,346.33021958726493
S-Y1,1000.0,49340,51390,1010.4733666745742,205.0,17.744898146480327,1.25,133.53975281269481,1139.5385734112888,136.45809428463787,37.298910646530885,432.8223727632244
S-Y1,1000.0,49910,51930,1065.7718592138335,202.0,18.99395392658317,1.0441714584756725,288.446660827447,1032.0210819559156,110.26116753060931,42.68284064436441,164.09363323176157
S-Y1,1000.0,50360,52200,1000.6229843737747,184.0,19.577406216008637,0.8938956681439291,364.6604787043959,1448.5206816475022,85.285435269941,38.49837399380122,32.99864721505433
S-Y1,1000.0,50850,52740,1060.324856279236,189.0,20.196663929128302,0.8657167250158277,652.1124015876713,1804.2154339797435,99.7040102036365,42.07469210520212,61.3438604171107
S-Y1,1000.0,51390,53190,1004.8564755089392,180.0,20.097129510178785,0.87462993774155,414.32251784704545,853.4009852332592,134.5766108976024,33.74689776380014,14.894046347633092
S-Y1,1000.0,51840,53660,1000.9928642941304,182.0,19.799858854169614,0.8665478612713127,354.99490558513395,982.5411473288519,101.69816877785074,29.483308789946882,47.7907752601201
